date_mean_shift,date_var_shift,date_psi,day_mean_shift,day_var_shift,day_psi,period_mean_shift,period_var_shift,period_psi,nswprice_mean_shift,nswprice_var_shift,nswprice_psi,nswdemand_mean_shift,nswdemand_var_shift,nswdemand_psi,vicprice_mean_shift,vicprice_var_shift,vicprice_psi,vicdemand_mean_shift,vicdemand_var_shift,vicdemand_psi,transfer_mean_shift,transfer_var_shift,transfer_psi,mean_confidence,confidence_trend,batch_size,batch_id,ground_truth_drift_label,adwin_alarm,ddm_alarm,kswin_alarm
0.00016098666666666686,-6.23870862222222e-09,9.70646559499729,0.7466666666666666,-4.191288888888888,11.207588655548218,0.005957453333333307,0.001127270263466304,0.008138087804070462,-0.027241363333333365,-0.0003047333257286554,5.946842540937318,0.04770504000000003,-0.005915629236213603,0.36859326863980246,-8.673617379884035e-19,-7.52316384526264e-37,0.0,-1.6653345369377348e-16,-2.7733391199176196e-32,0.0,-5.551115123125783e-17,-9.244463733058732e-33,0.0,0.8387416642118011,-0.0026495965878880192,50,10,0,0,0,0
0.00016072666666666646,-6.249066888888884e-09,9.596995100834572,1.913333333333333,-3.901022222222222,8.32686016465798,0.005957446666666533,0.0016140027454941974,0.016293013323347077,0.021601126666666692,1.7369684562444426e-05,0.8328083341942821,-0.038260916666666756,-0.003229093972513055,0.2894923377460621,-8.673617379884035e-19,-7.52316384526264e-37,0.0,-1.6653345369377348e-16,-2.7733391199176196e-32,0.0,-5.551115123125783e-17,-9.244463733058732e-33,0.0,0.8690608409892207,0.00010614781602354825,50,11,0,0,0,0
0.00016131999999999995,-6.252985600000003e-09,9.488795608532888,3.0799999999999996,-3.315200000000001,10.873895405314027,0.0059574400000000916,0.002100734705538662,0.011859276039690137,0.005762736666666643,-0.0007755257271551889,3.437276524655467,-0.12983787666666674,-0.0018630152062847904,3.109994840860625,-8.673617379884035e-19,-7.52316384526264e-37,0.0,-1.6653345369377348e-16,-2.7733391199176196e-32,0.0,-5.551115123125783e-17,-9.244463733058732e-33,0.0,0.907531824696693,0.003842202833594341,50,12,0,0,0,0
0.00016126666666666683,-6.305888888888886e-09,9.381878111860246,-1.96,2.3855999999999993,9.436709827058797,0.005957453333333307,0.0025874779733817826,0.019261064424220296,0.06931662666666667,0.0030068030336983112,2.7047153236621777,0.01384953333333333,0.004788496394912446,0.08991783248092244,-8.673617379884035e-19,-7.52316384526264e-37,0.0,-1.6653345369377348e-16,-2.7733391199176196e-32,0.0,-5.551115123125783e-17,-9.244463733058732e-33,0.0,0.9739233467683428,0.0007143794040681043,50,13,0,0,0,0
0.0001609333333333333,-6.322040888888892e-09,9.276263541507648,-2.4266666666666667,-3.661155555555556,11.095701503097896,0.005957443333333368,0.003074208523495617,0.013824927203329495,-0.039748846666666685,-0.0008789886088466227,2.406747144881339,0.058125546666666694,-0.003946956502013956,0.3651655402095645,-8.673617379884035e-19,-7.52316384526264e-37,0.0,-1.6653345369377348e-16,-2.7733391199176196e-32,0.0,-5.551115123125783e-17,-9.244463733058732e-33,0.0,0.8894761324299815,-0.0030956705588559134,50,14,0,0,0,0
0.00016069999999999995,-6.3361780000000034e-09,9.171984940447999,-1.2599999999999998,-4.1748,12.01339805129822,0.005957456666666694,0.003560954809777625,0.008138087804070462,-0.05310887666666667,-0.0025258556734425223,5.921987050795445,0.05055335333333333,-0.005947689889269019,0.29519943319777475,-8.673617379884035e-19,-7.52316384526264e-37,0.0,-1.6653345369377348e-16,-2.7733391199176196e-32,0.0,-5.551115123125783e-17,-9.244463733058732e-33,0.0,0.8637251227480577,-0.00019432689702090738,50,15,0,0,0,0
0.00016145333333333325,-6.347330488888892e-09,9.069090718046967,-0.09333333333333371,-4.392888888888889,12.316651597789352,0.005957446666666644,0.004047683572655766,0.016293013323347077,-0.03934485666666664,-0.002567388224544255,3.3712912940793736,0.05778285333333333,-0.006192806177653153,0.37822151910033813,-8.673617379884035e-19,-7.52316384526264e-37,0.0,-1.6653345369377348e-16,-2.7733391199176196e-32,0.0,-5.551115123125783e-17,-9.244463733058732e-33,0.0,0.875000257749643,-0.00039898715549587844,50,16,0,0,0,0
0.00016121333333333316,-6.392630222222223e-09,8.967649650163738,1.0733333333333333,-4.315422222222223,11.095701503097896,0.0059574399999999805,0.004534412809295452,0.011859276039690139,-0.04045846666666668,-0.002689744673716889,4.002751418040883,0.037514630000000104,-0.007831805919444967,0.21473859255540695,-8.673617379884035e-19,-7.52316384526264e-37,0.0,-1.6653345369377348e-16,-2.7733391199176196e-32,0.0,-5.551115123125783e-17,-9.244463733058732e-33,0.0,0.8516236933182215,0.0018868993371668249,50,17,0,0,0,1
0.0032156400000000005,-6.329523200000003e-09,12.149290417523787,2.2800000000000002,-3.904,10.873895405314027,-0.03489360666666663,0.0033523405910365622,0.019261064424220296,-0.02545660666666666,-0.002459497130195689,2.903668843780482,-0.08451252333333326,-0.009112897155588521,2.853003895328078,-8.673617379884035e-19,-7.52316384526264e-37,0.0,-1.6653345369377348e-16,-2.7733391199176196e-32,0.0,-5.551115123125783e-17,-9.244463733058732e-33,0.0,0.9107510480626817,-0.00037704911113484255,50,18,0,0,0,0
0.002706386666666666,-1.4192660478222226e-06,11.426621772256846,2.8799999999999994,-0.6208,8.823287615868907,-0.028085106666666693,0.0006057661591655217,0.015581077621694908,-0.017697603333333346,-0.0024609333692734553,2.5640988147169455,-0.13192597666666667,0.00022981255742894266,4.0325109417818155,-8.673617379884035e-19,-7.52316384526264e-37,0.0,-1.6653345369377348e-16,-2.7733391199176196e-32,0.0,-5.551115123125783e-17,-9.244463733058732e-33,0.0,0.9522858276497739,0.0032438879588359724,50,19,0,0,0,0
0.0021980000000000016,-2.2669408800000003e-06,11.306875227809128,-3.24,-3.1648000000000005,12.416117188334756,-0.021276603333333366,-0.0015150062405914488,0.019261064424220296,2.3643333333336902e-05,-0.00032727447377652226,5.403676344291071,0.0075393400000001165,0.0002870430121988052,0.25492463748619043,-8.673617379884035e-19,-7.52316384526264e-37,0.0,-1.6653345369377348e-16,-2.7733391199176196e-32,0.0,-5.551115123125783e-17,-9.244463733058732e-33,0.0,0.9928293054436399,-0.0006797216464418943,50,20,0,0,0,0
0.00168854,-2.5497382116e-06,11.190550001874938,-2.08,-3.808000000000001,8.80933637616706,-0.01446808000000005,-0.003009992594053046,0.013824927203329495,-0.007400663333333335,-0.0003074048358371889,11.004371103330215,0.026073049999999987,-0.0014332339539108382,0.278981467749249,-8.673617379884035e-19,-7.52316384526264e-37,0.0,-1.6653345369377348e-16,-2.7733391199176196e-32,0.0,-5.551115123125783e-17,-9.244463733058732e-33,0.0,0.9993645122876071,3.3023351235607516e-06,50,21,0,0,0,0
0.0011790799999999995,-2.2668355616000002e-06,11.078109735036216,-0.9199999999999999,-4.185599999999998,8.731584776801402,-0.007659576666666612,-0.003879157389164653,0.019238238576939,-0.007255489999999996,-0.00025207768956629997,4.127293705653038,0.034736239999999974,-0.0022220620588605314,0.3134309627553183,-8.673617379884035e-19,-7.52316384526264e-37,0.0,-1.6653345369377348e-16,-2.7733391199176196e-32,0.0,-5.551115123125783e-17,-9.244463733058732e-33,0.0,0.9994351136334371,-3.112546508545703e-06,50,22,0,0,0,0
0.0006700133333333341,-1.4190457278222226e-06,10.970672245686426,0.2400000000000002,-4.2976,11.960570427716501,-0.0008510533333334069,-0.00412253201883131,0.013605272596496812,-0.0018004166666666585,-0.0001327651820330556,4.575254192377641,0.059598846666666594,-0.0017285368875687539,1.647762477762011,-8.673617379884035e-19,-7.52316384526264e-37,0.0,-1.6653345369377348e-16,-2.7733391199176196e-32,0.0,-5.551115123125783e-17,-9.244463733058732e-33,0.0,0.9995485490129414,2.4630269425706e-06,50,23,0,0,0,0
0.0001614399999999988,-6.0135679999999865e-09,10.873895405314027,1.4000000000000004,-4.143999999999999,6.423233924930679,0.005957446666666699,-0.0037400927866018258,0.008138087804070462,0.0010120566666666705,-0.00017647076876345548,5.325547768261529,0.054420326666666685,0.001376981474809108,0.4072323184674571,-8.673617379884035e-19,-7.52316384526264e-37,0.0,-1.6653345369377348e-16,-2.7733391199176196e-32,0.0,-5.551115123125783e-17,-9.244463733058732e-33,0.0,0.9880338285204475,-0.0012326401475935638,50,24,0,0,0,0
0.00016110666666666659,-6.045699022222226e-09,10.750740712908714,2.566666666666667,-3.6882222222222216,10.873895405314027,0.0059574399999999805,-0.003253354835069361,0.016293013323347077,0.011699693333333344,0.00028115041881937765,5.532244636576872,-0.06367744666666664,-0.0003093297700644884,0.5279992439607782,-8.673617379884035e-19,-7.52316384526264e-37,0.0,-1.6653345369377348e-16,-2.7733391199176196e-32,0.0,-5.551115123125783e-17,-9.244463733058732e-33,0.0,0.9542036163131192,-0.0028370004758613973,50,25,0,0,0,0
0.00016078666666666588,-6.050316088888878e-09,10.629132172470355,1.1199999999999997,4.972800000000002,8.329378541390154,0.005957453333333362,-0.002766623550202227,0.011859276039690137,0.011650906666666655,0.0002022453384407111,5.063631590472778,-0.09057821999999993,-0.002331749930887337,0.7024769400194262,-8.673617379884035e-19,-7.52316384526264e-37,0.0,-1.6653345369377348e-16,-2.7733391199176196e-32,0.0,-5.551115123125783e-17,-9.244463733058732e-33,0.0,0.9837666241789984,-0.0009480370237149405,50,26,0,0,0,0
0.00016102000000000043,-6.05461960000001e-09,10.509012164509295,-2.94,-3.144400000000001,11.324494768664668,0.005957443333333257,-0.0022798840128563924,0.019261064424220296,0.02924555000000003,0.0009871932647551667,3.5189702792147557,0.01990930000000002,-0.0017761616039806659,0.5851543053680966,-8.673617379884035e-19,-7.52316384526264e-37,0.0,-1.6653345369377348e-16,-2.7733391199176196e-32,0.0,-5.551115123125783e-17,-9.244463733058732e-33,0.0,0.9769679099385772,-0.0008940431867683577,50,27,0,0,0,0
0.0001613866666666684,-6.1052088888889075e-09,10.390330475245275,-1.773333333333333,-3.7880888888888893,11.224210116342825,0.005957456666666638,-0.0017931497095504123,0.013824927203329495,0.033080636666666656,0.00022240653974054455,7.131761480043987,0.12891396333333333,0.0007140060767450752,2.94593324082422,-8.673617379884035e-19,-7.52316384526264e-37,0.0,-1.6653345369377348e-16,-2.7733391199176196e-32,0.0,-5.551115123125783e-17,-9.244463733058732e-33,0.0,0.9568647046920989,-0.001379302020112383,50,28,0,0,0,1
0.0001610533333333327,-6.132423288888896e-09,10.273043783690419,-0.6066666666666669,-4.136222222222222,8.591325662867565,0.005957446666666644,-0.0013064119594402152,0.008138087804070462,0.05684825000000002,0.0013841526255725,5.191228718615803,0.11420911666666667,-0.0019545571680650506,1.9421641962547638,-8.673617379884035e-19,-7.52316384526264e-37,0.0,-1.6653345369377348e-16,-2.7733391199176196e-32,0.0,-5.551115123125783e-17,-9.244463733058732e-33,0.0,0.8874398024225902,-0.0034938830269748296,50,29,0,0,1,0
0.00016076000000000024,-6.139119999999985e-09,10.157115286519314,0.5599999999999996,-4.1888,11.11138625762391,0.005957440000000036,-0.0008196767313125297,0.016293013323347077,0.032269306666666664,0.000742779127414044,4.916172317198466,0.09051871,-0.004629601628486437,1.5614471898669022,-8.673617379884035e-19,-7.52316384526264e-37,0.0,-1.6653345369377348e-16,-2.7733391199176196e-32,0.0,-5.551115123125783e-17,-9.244463733058732e-33,0.0,0.7943077738487024,-0.009545276314853066,50,30,0,1,0,0
0.00016115333333333298,-6.140404488888899e-09,10.042514455825009,1.7266666666666661,-3.945822222222223,8.448747535300729,0.005957433333333262,-0.00033294202516823135,0.011859276039690137,-0.0027905066666666645,-0.0009648590436296886,3.1422584442023727,0.011207966666666624,-0.006300519900413564,0.19095213940472427,-8.673617379884035e-19,-7.52316384526264e-37,0.0,-1.6653345369377348e-16,-2.7733391199176196e-32,0.0,-5.551115123125783e-17,-9.244463733058732e-33,0.0,0.7327842869486703,0.003766712824705614,50,31,0,0,0,1
0.0001613333333333345,-6.195342222222242e-09,9.929216931765719,2.893333333333333,-3.4072888888888895,10.873895405314027,0.005957446666666755,0.0001537958185603011,0.019261064424220296,-0.018642853333333348,-0.0006645327546907554,4.749826996562664,-0.09294946333333343,-0.0035184111861405257,2.916624468880436,-8.673617379884035e-19,-7.52316384526264e-37,0.0,-1.6653345369377348e-16,-2.7733391199176196e-32,0.0,-5.551115123125783e-17,-9.244463733058732e-33,0.0,0.899191192489105,-0.001697373498274664,50,32,0,0,0,0
0.00016099999999999882,-6.217640000000007e-09,12.809960305588358,-0.8399999999999999,4.894399999999997,10.92178555598528,0.0059574399999999805,0.0006405294126463901,0.013824927203329495,-0.02018457,-0.0012968778894423,3.2563922703833166,-0.02649214666666677,-0.002301628550849956,0.18339493734418344,-8.673617379884035e-19,-7.52316384526264e-37,0.0,-1.6653345369377348e-16,-2.7733391199176196e-32,0.0,-5.551115123125783e-17,-9.244463733058732e-33,0.0,0.8437098003356127,-0.001616325471336548,50,33,0,0,0,0
0.000160733333333332,-6.22717155555556e-09,9.70646559499729,-2.6133333333333333,-3.4296888888888897,11.095701503097896,0.005957453333333307,0.001127270263466304,0.008138087804070462,8.053333333331303e-05,-0.0009487672139368888,3.2187884829863367,0.007948483333333312,-0.006122133139020387,0.2292137170857712,-8.673617379884035e-19,-7.52316384526264e-37,0.0,-1.6653345369377348e-16,-2.7733391199176196e-32,0.0,-5.551115123125783e-17,-9.244463733058732e-33,0.0,0.7277499358382938,-0.007850062816910093,50,34,0,1,0,1
0.00016128666666666638,-6.229993822222192e-09,9.596995100834572,-1.4466666666666668,-3.990622222222222,11.299771632932728,0.005957446666666533,0.0016140027454941974,0.016293013323347077,-0.032102256666666676,-0.0010708630937210557,5.5992754146796075,0.017776966666666727,-0.006667570367978888,0.26147345748418205,-8.673617379884035e-19,-7.52316384526264e-37,0.0,-1.6653345369377348e-16,-2.7733391199176196e-32,0.0,-5.551115123125783e-17,-9.244463733058732e-33,0.0,0.8588815754880618,0.009403745258590892,50,35,0,0,0,0
0.00016128000000000062,-6.283967999999992e-09,9.488795608532888,-0.28000000000000025,-4.255999999999999,11.42220235265313,0.0059574400000000916,0.002100734705538662,0.011859276039690137,-0.03786863333333333,-0.0010929412260588887,9.073459284869251,0.01694188333333324,-0.0075497749434250624,0.3483966271503942,-8.673617379884035e-19,-7.52316384526264e-37,0.0,-1.6653345369377348e-16,-2.7733391199176196e-32,0.0,-5.551115123125783e-17,-9.244463733058732e-33,0.0,0.9686556675677422,-0.0008708904597841306,50,36,0,0,0,0
0.00016094666666666667,-6.30134915555555e-09,9.381878111860246,0.8866666666666663,-4.225822222222223,11.095701503097896,0.005957453333333307,0.0025874779733817826,0.019261064424220296,-0.028005230000000006,-0.0006839453845372334,6.436143639152203,0.02339183333333339,-0.006040947053352223,0.1786150537431143,-8.673617379884035e-19,-7.52316384526264e-37,0.0,-1.6653345369377348e-16,-2.7733391199176196e-32,0.0,-5.551115123125783e-17,-9.244463733058732e-33,0.0,0.9649990592576313,-0.00016411822661246403,50,37,0,0,0,0
0.0001607066666666655,-6.314470755555561e-09,9.276263541507648,2.0533333333333332,-3.9000888888888894,8.477356967248024,0.005957443333333368,0.003074208523495617,0.013824927203329495,-0.00014238666666667454,-0.00039907377100862224,0.9767616679077158,-0.060532646666666634,-0.005148674780913822,1.3496071507045495,-8.673617379884035e-19,-7.52316384526264e-37,0.0,-1.6653345369377348e-16,-2.7733391199176196e-32,0.0,-5.551115123125783e-17,-9.244463733058732e-33,0.0,0.744036548760362,-0.004636207145955444,50,38,0,0,0,0
0.0001614199999999998,-6.32338759999999e-09,9.171984940447999,3.2199999999999998,-3.278800000000001,10.873895405314027,0.005957456666666694,0.003560954809777625,0.008138087804070462,-0.004930493333333355,-0.0004111826491400889,4.371513652367203,-0.13214326000000004,0.001898700571359064,2.185239897214048,-8.673617379884035e-19,-7.52316384526264e-37,0.0,-1.6653345369377348e-16,-2.7733391199176196e-32,0.0,-5.551115123125783e-17,-9.244463733058732e-33,0.0,0.8265633261162273,-0.004911331575097394,50,39,0,0,0,0
0.0001612266666666676,-6.371086222222239e-09,9.069090718046967,-2.8000000000000003,-0.6720000000000006,10.441744951879437,0.005957446666666644,0.004047683572655766,0.016293013323347077,-0.009018646666666671,-0.000339005843987689,2.213099524633207,-0.006987999999999939,0.00310258218402,0.1183817302779415,-8.673617379884035e-19,-7.52316384526264e-37,0.0,-1.6653345369377348e-16,-2.7733391199176196e-32,0.0,-5.551115123125783e-17,-9.244463733058732e-33,0.0,0.9175649974950508,0.0002637371993143522,50,40,0,0,0,0
0.00016089333333333105,-6.3835507555555636e-09,8.967649650163738,-2.286666666666667,-3.8674222222222228,11.095701503097896,0.0059574399999999805,0.004534412809295452,0.011859276039690139,0.019990269999999997,8.418392157196668e-05,1.9058947200737977,0.07266243666666672,0.0006804233557574785,0.47349557037706813,-8.673617379884035e-19,-7.52316384526264e-37,0.0,-1.6653345369377348e-16,-2.7733391199176196e-32,0.0,-5.551115123125783e-17,-9.244463733058732e-33,0.0,0.7866339252192894,0.0003491263466158965,50,41,0,0,0,0
0.00016244000000000067,-6.326675200000002e-09,12.149290417523787,-1.08,-4.307200000000001,9.249382880729407,-0.03489360666666663,0.0033523405910365622,0.019261064424220296,0.027434560000000004,-8.104283346320007e-05,8.334865964733103,0.06460921000000003,-0.002211843854225227,0.47106868681819825,-8.673617379884035e-19,-7.52316384526264e-37,0.0,-1.6653345369377348e-16,-2.7733391199176196e-32,0.0,-5.551115123125783e-17,-9.244463733058732e-33,0.0,0.7290323329897432,0.0007869534184494489,50,42,0,0,0,1
0.00016206000000000033,-6.2674484e-09,11.426621772256846,0.08000000000000007,-4.4064000000000005,12.622819514404366,-0.028085106666666693,0.0006057661591655217,0.015581077621694908,0.011177046666666676,-0.00018941232307382222,5.656285084113319,0.0607865233333334,-0.005123492100804258,0.3028964527886617,-8.673617379884035e-19,-7.52316384526264e-37,0.0,-1.6653345369377348e-16,-2.7733391199176196e-32,0.0,-5.551115123125783e-17,-9.244463733058732e-33,0.0,0.731879224898625,0.001069748483252276,50,43,0,0,0,0
0.00016250666666666694,-6.207760355555568e-09,11.306875227809128,1.2400000000000002,-4.239999999999999,6.955462234719734,-0.021276603333333366,-0.0015150062405914488,0.019261064424220296,9.754333333335252e-05,-0.000171856572047989,2.153917581839831,0.03823120333333352,-0.0064836352753001245,0.3983610784442569,-8.673617379884035e-19,-7.52316384526264e-37,0.0,-1.6653345369377348e-16,-2.7733391199176196e-32,0.0,-5.551115123125783e-17,-9.244463733058732e-33,0.0,0.8233650668180655,6.169199517758364e-05,50,44,0,0,0,0
0.00016188000000000053,-6.1569360000000004e-09,11.190550001874938,2.4000000000000004,-3.8080000000000003,10.873895405314027,-0.01446808000000005,-0.003009992594053046,0.013824927203329495,0.004694489999999996,6.355085438783332e-05,0.9073712301565428,-0.08251613333333335,-0.0047482769897635516,2.5321831516743005,-8.673617379884035e-19,-7.52316384526264e-37,0.0,-1.6653345369377348e-16,-2.7733391199176196e-32,0.0,-5.551115123125783e-17,-9.244463733058732e-33,0.0,0.8534075277957264,0.0038209314715862935,50,45,0,0,0,0
0.0007809999999999996,1.5731176799999998e-06,11.078109735036216,2.1599999999999997,2.489600000000001,8.509778679017533,-0.007659576666666612,-0.003879157389164653,0.019238238576939,-0.01234949666666666,-0.00016374574829038888,2.63296662433431,-0.14784386333333344,-0.004196172415308789,3.0366439456730663,-8.673617379884035e-19,-7.52316384526264e-37,0.0,-1.6653345369377348e-16,-2.7733391199176196e-32,0.0,-5.551115123125783e-17,-9.244463733058732e-33,0.0,0.8798080820809316,0.0036873472533370463,50,46,0,1,0,0
0.0031556733333333326,-3.463837207555554e-07,10.970672245686426,-3.12,-3.0880000000000005,11.960570427716501,-0.0008510533333334069,-0.00412253201883131,0.013605272596496812,0.0050561633333333356,0.00011966134914934438,0.7174731460165559,0.04775315000000008,-0.0008403485701608295,0.2521565553159163,-8.673617379884035e-19,-7.52316384526264e-37,0.0,-1.6653345369377348e-16,-2.7733391199176196e-32,0.0,-5.551115123125783e-17,-9.244463733058732e-33,0.0,0.8742754495071865,0.0010239667495905399,50,47,0,0,0,0
0.0026388800000000006,-1.6815983487999998e-06,10.873895405314027,-1.9600000000000004,-3.7408,8.624122013063339,0.005957446666666699,-0.0037400927866018258,0.008138087804070462,-0.006843439999999992,-0.00015682942542453337,3.059726845302437,0.04827288333333346,-0.007254848399391722,0.33671636866497207,-8.673617379884035e-19,-7.52316384526264e-37,0.0,-1.6653345369377348e-16,-2.7733391199176196e-32,0.0,-5.551115123125783e-17,-9.244463733058732e-33,0.0,0.8193117971378981,0.002769286829060057,50,48,0,0,0,0
0.002122380000000001,-2.4361392163999997e-06,10.750740712908714,-0.7933333333333334,-4.136222222222223,8.577233545038052,0.0059574399999999805,-0.003253354835069361,0.016293013323347077,0.014113813333333336,0.0001037171406625778,4.535602284255177,0.08020626333333325,-0.006081440652857189,1.6181027783793116,-8.673617379884035e-19,-7.52316384526264e-37,0.0,-1.6653345369377348e-16,-2.7733391199176196e-32,0.0,-5.551115123125783e-17,-9.244463733058732e-33,0.0,0.8012701566162359,0.00041966720800867797,50,49,0,0,0,0
0.0016062533333333342,-2.6098922638222223e-06,10.629132172470355,0.3733333333333335,-4.236088888888888,11.457516202387595,0.005957453333333362,-0.002766623550202227,0.011859276039690137,0.014144480000000001,-0.00015675728539013328,5.7617909851156,0.06963114000000009,-0.005458023797823602,0.41655203394634666,-8.673617379884035e-19,-7.52316384526264e-37,0.0,-1.6653345369377348e-16,-2.7733391199176196e-32,0.0,-5.551115123125783e-17,-9.244463733058732e-33,0.0,0.7511070736421462,-0.0015266023858386964,50,50,0,0,0,1
0.0010904999999999986,-2.20374461e-06,10.509012164509295,1.5400000000000005,-4.0404,6.161830796558617,0.005957443333333257,-0.0022798840128563924,0.019261064424220296,-0.004741419999999982,0.0008726209971195997,7.115400218564095,0.00805661000000002,0.0014237005012764994,0.29155442209800586,-8.673617379884035e-19,-7.52316384526264e-37,0.0,-1.6653345369377348e-16,-2.7733391199176196e-32,0.0,-5.551115123125783e-17,-9.244463733058732e-33,0.0,0.9487715615908803,0.0016034019259803514,50,51,0,0,0,0
